ticket_id,timestamp,category,priority,resolution_time_hrs,customer_sentiment
TICK-102782,2025-12-25 08:57:23.560687,Product Question,Medium,1.85,Negative
TICK-109600,2025-12-25 09:08:39.763102,Product Question,Medium,1.25,Neutral
TICK-103740,2025-12-25 12:09:25.378989,Billing Inquiry,Low,3.76,Neutral
TICK-105282,2025-12-25 12:38:23.217146,Product Question,Medium,4.52,Neutral
TICK-107127,2025-12-25 12:59:35.313214,Shipping Update,Low,1.28,Positive
TICK-100128,2025-12-25 13:25:47.809442,Shipping Update,Medium,1.04,Negative
TICK-100625,2025-12-25 15:33:58.796061,Refund Request,Low,1.63,Neutral
TICK-103845,2025-12-25 15:46:55.225038,Refund Request,High,2.79,Positive
TICK-106853,2025-12-25 16:45:50.906892,Shipping Update,Medium,0.5,Neutral
TICK-107773,2025-12-25 16:53:48.169555,Product Question,Low,3.58,Neutral
TICK-101767,2025-12-25 19:45:01.777831,Product Question,Low,2.8,Neutral
TICK-105481,2025-12-25 21:06:09.845183,Product Question,Low,3.59,Negative
TICK-102931,2025-12-25 22:41:57.080492,Shipping Update,Medium,0.83,Negative
TICK-109673,2025-12-25 22:46:20.629395,Product Question,Medium,1.58,Negative
TICK-102639,2025-12-25 23:33:32.391440,Product Question,Low,3.52,Negative
TICK-104973,2025-12-25 23:55:12.889018,Billing Inquiry,Low,2.17,Neutral
TICK-100030,2025-12-26 00:39:08.332466,Product Question,Medium,2.36,Neutral
TICK-102469,2025-12-26 01:30:00.599228,Shipping Update,Low,0.92,Negative
TICK-109947,2025-12-26 04:47:47.381724,Technical Issue,Low,18.77,Neutral
TICK-105163,2025-12-26 04:59:25.519439,Product Question,High,3.02,Negative
TICK-100341,2025-12-26 05:57:40.101375,Shipping Update,High,1.1,Positive
TICK-100413,2025-12-26 06:00:03.427668,Product Question,Low,5.0,Neutral
TICK-105991,2025-12-26 06:19:48.941171,Refund Request,Low,2.26,Positive
TICK-107149,2025-12-26 07:35:05.371959,Technical Issue,Low,17.87,Neutral
TICK-102479,2025-12-26 08:01:14.832021,Product Question,Medium,3.96,Negative
TICK-103978,2025-12-26 08:49:45.433908,Shipping Update,Low,1.26,Neutral
TICK-104766,2025-12-26 09:35:33.053828,Shipping Update,Medium,0.62,Neutral
TICK-104575,2025-12-26 09:58:57.823998,Shipping Update,Low,0.92,Neutral
TICK-101933,2025-12-26 10:05:51.926827,Refund Request,Low,1.92,Neutral
TICK-105836,2025-12-26 10:10:26.562986,Shipping Update,Low,0.47,Neutral
TICK-108572,2025-12-26 11:48:49.233780,Technical Issue,Low,28.28,Negative
TICK-109225,2025-12-26 12:53:03.048804,Shipping Update,Low,1.08,Neutral
TICK-103131,2025-12-26 13:29:33.163305,Product Question,Medium,2.96,Neutral
TICK-104833,2025-12-26 14:29:50.803877,Technical Issue,Medium,30.75,Negative
TICK-109077,2025-12-26 15:14:27.946731,Product Question,Medium,1.89,Neutral
TICK-101145,2025-12-26 15:18:45.967528,Product Question,Medium,3.02,Neutral
TICK-104279,2025-12-26 16:22:23.698696,Product Question,High,3.47,Neutral
TICK-109014,2025-12-26 16:24:19.524909,Billing Inquiry,Medium,4.59,Negative
TICK-100166,2025-12-26 17:34:56.233103,Product Question,Medium,4.17,Neutral
TICK-105255,2025-12-26 17:54:49.422974,Billing Inquiry,Medium,3.18,Negative
TICK-102977,2025-12-26 18:53:30.396492,Billing Inquiry,High,3.56,Neutral
TICK-108522,2025-12-26 19:35:54.247938,Product Question,Low,2.46,Neutral
TICK-106016,2025-12-26 21:18:30.186093,Shipping Update,Low,2.39,Negative
TICK-101567,2025-12-26 21:36:57.148390,Shipping Update,Medium,1.23,Neutral
TICK-101078,2025-12-26 22:25:33.332901,Shipping Update,Low,1.82,Positive
TICK-109150,2025-12-26 23:45:08.189578,Billing Inquiry,Low,6.51,Negative
TICK-100945,2025-12-27 00:51:36.206117,Product Question,Low,1.96,Neutral
TICK-106351,2025-12-27 01:03:22.358490,Refund Request,Low,1.32,Negative
TICK-106296,2025-12-27 02:13:08.366581,Refund Request,High,1.38,Negative
TICK-108213,2025-12-27 02:15:01.763958,Shipping Update,Low,0.68,Negative
TICK-106101,2025-12-27 02:54:22.817542,Product Question,Low,3.29,Negative
TICK-108785,2025-12-27 02:59:26.348617,Shipping Update,Medium,1.09,Negative
TICK-104236,2025-12-27 04:14:14.382919,Shipping Update,Low,1.78,Neutral
TICK-100114,2025-12-27 05:35:08.089291,Product Question,Medium,2.78,Neutral
TICK-107235,2025-12-27 06:03:38.719548,Shipping Update,Low,1.67,Positive
TICK-102584,2025-12-27 06:49:47.116351,Billing Inquiry,High,7.75,Positive
TICK-104218,2025-12-27 07:08:23.307114,Product Question,Medium,3.42,Negative
TICK-100494,2025-12-27 07:41:09.892814,Billing Inquiry,Low,9.2,Neutral
TICK-102677,2025-12-27 07:41:37.488270,Shipping Update,Medium,0.53,Neutral
TICK-100331,2025-12-27 09:54:44.355144,Shipping Update,Low,0.7,Positive
TICK-102026,2025-12-27 09:55:22.809491,Shipping Update,Low,2.05,Neutral
TICK-103418,2025-12-27 10:16:49.691796,Product Question,Low,1.79,Neutral
TICK-105064,2025-12-27 11:10:55.204845,Shipping Update,Low,1.35,Positive
TICK-106424,2025-12-27 11:35:43.934873,Product Question,Low,2.41,Neutral
TICK-101379,2025-12-27 11:40:06.857324,Product Question,Low,6.23,Positive
TICK-105165,2025-12-27 13:40:47.559736,Product Question,Medium,4.43,Neutral
TICK-103106,2025-12-27 14:08:22.895886,Shipping Update,Low,0.6,Neutral
TICK-107068,2025-12-27 14:24:59.159448,Billing Inquiry,Low,9.5,Neutral
TICK-100722,2025-12-27 14:35:42.365544,Technical Issue,High,14.0,Positive
TICK-107144,2025-12-27 16:53:02.102101,Shipping Update,Low,1.13,Neutral
TICK-107067,2025-12-27 17:03:02.400723,Shipping Update,Low,0.92,Neutral
TICK-103289,2025-12-27 18:43:19.618186,Shipping Update,Medium,0.89,Negative
TICK-109550,2025-12-27 22:43:56.154316,Technical Issue,Medium,27.73,Neutral
TICK-102750,2025-12-27 23:22:13.798408,Shipping Update,Low,2.02,Negative
TICK-104605,2025-12-28 00:25:08.964301,Shipping Update,Low,0.9,Neutral
TICK-101809,2025-12-28 00:26:18.609096,Refund Request,Low,2.86,Neutral
TICK-109130,2025-12-28 01:08:42.870630,Shipping Update,Low,1.63,Neutral
TICK-101105,2025-12-28 02:00:49.617259,Shipping Update,Medium,0.66,Neutral
TICK-107619,2025-12-28 02:40:18.302246,Product Question,Low,3.51,Positive
TICK-101229,2025-12-28 03:01:05.312160,Billing Inquiry,Low,12.11,Neutral
TICK-104562,2025-12-28 06:02:12.808211,Shipping Update,Low,0.7,Neutral
TICK-105293,2025-12-28 06:11:08.386506,Product Question,Low,2.08,Negative
TICK-107409,2025-12-28 07:41:27.002393,Billing Inquiry,Medium,8.02,Positive
TICK-109121,2025-12-28 09:50:44.204283,Product Question,Low,1.7,Positive
TICK-107229,2025-12-28 11:00:50.184494,Shipping Update,Medium,1.3,Negative
TICK-107318,2025-12-28 14:54:34.946699,Product Question,Low,3.46,Neutral
TICK-105660,2025-12-28 15:42:09.148701,Shipping Update,Medium,0.98,Negative
TICK-108178,2025-12-28 15:57:00.955827,Product Question,Low,4.06,Negative
TICK-109998,2025-12-28 16:06:41.567209,Technical Issue,Low,29.26,Neutral
TICK-105428,2025-12-28 16:51:29.215472,Product Question,Low,2.2,Neutral
TICK-101364,2025-12-28 17:12:39.477973,Shipping Update,Low,1.61,Positive
TICK-101034,2025-12-28 17:58:13.131350,Refund Request,High,1.65,Neutral
TICK-105392,2025-12-28 18:54:42.058145,Refund Request,Medium,2.08,Negative
TICK-104642,2025-12-28 19:46:05.845889,Shipping Update,Medium,0.91,Neutral
TICK-108932,2025-12-28 19:59:57.225567,Billing Inquiry,Low,5.04,Neutral
TICK-106359,2025-12-28 20:12:31.411371,Billing Inquiry,Low,2.74,Neutral
TICK-100659,2025-12-28 21:28:23.005643,Shipping Update,Low,0.94,Neutral
TICK-102326,2025-12-28 21:41:16.777947,Refund Request,Low,1.29,Negative
TICK-105861,2025-12-28 22:19:11.792907,Product Question,Low,4.9,Neutral
TICK-104984,2025-12-28 23:19:09.756310,Shipping Update,Low,1.25,Negative
TICK-103078,2025-12-29 00:44:48.725299,Refund Request,Medium,2.2,Neutral
TICK-103541,2025-12-29 01:36:26.967865,Shipping Update,Medium,1.79,Positive
TICK-106860,2025-12-29 02:20:48.889678,Billing Inquiry,Medium,3.59,Positive
TICK-101988,2025-12-29 02:46:26.584000,Product Question,High,2.32,Neutral
TICK-109284,2025-12-29 04:54:17.940469,Billing Inquiry,Low,5.41,Positive
TICK-104077,2025-12-29 05:34:44.633574,Billing Inquiry,Low,2.24,Neutral
TICK-106745,2025-12-29 05:51:25.033933,Product Question,Medium,2.07,Neutral
TICK-105988,2025-12-29 06:59:25.969675,Product Question,Low,3.57,Negative
TICK-106916,2025-12-29 08:10:16.259458,Shipping Update,High,0.65,Negative
TICK-104873,2025-12-29 08:10:55.134664,Technical Issue,Low,26.34,Neutral
TICK-108760,2025-12-29 08:16:24.451901,Shipping Update,Low,1.47,Neutral
TICK-105655,2025-12-29 08:47:27.904707,Shipping Update,Low,0.72,Negative
TICK-109799,2025-12-29 09:02:09.275665,Product Question,Medium,1.87,Positive
TICK-102623,2025-12-29 10:00:50.213636,Shipping Update,Low,1.76,Neutral
TICK-102262,2025-12-29 11:15:23.678138,Shipping Update,Low,1.64,Neutral
TICK-104996,2025-12-29 11:48:09.761815,Product Question,Low,3.99,Negative
TICK-102892,2025-12-29 12:39:35.893162,Shipping Update,Medium,1.36,Negative
TICK-103743,2025-12-29 14:24:04.837887,Billing Inquiry,Low,5.35,Negative
TICK-107531,2025-12-29 14:54:15.008640,Refund Request,Low,2.56,Neutral
TICK-105185,2025-12-29 15:16:16.188837,Technical Issue,Medium,10.98,Negative
TICK-102636,2025-12-29 15:23:01.052695,Shipping Update,Low,1.08,Positive
TICK-106478,2025-12-29 15:51:16.534822,Product Question,Medium,2.72,Negative
TICK-105306,2025-12-29 16:49:11.251373,Billing Inquiry,Medium,4.75,Positive
TICK-105672,2025-12-29 17:05:43.914845,Product Question,High,2.32,Neutral
TICK-105168,2025-12-29 17:09:54.824331,Shipping Update,Low,0.74,Negative
TICK-107514,2025-12-29 18:02:17.045877,Shipping Update,Low,0.62,Negative
TICK-107986,2025-12-29 18:25:01.933625,Product Question,Medium,3.28,Neutral
TICK-106909,2025-12-29 19:06:14.447813,Shipping Update,Medium,0.7,Negative
TICK-100306,2025-12-29 19:12:25.083807,Product Question,Medium,5.0,Negative
TICK-102912,2025-12-29 20:28:03.487626,Shipping Update,Low,0.75,Positive
TICK-102747,2025-12-29 22:49:08.957877,Billing Inquiry,Medium,3.16,Negative
TICK-103539,2025-12-30 00:35:48.900390,Refund Request,Low,1.88,Negative
TICK-104808,2025-12-30 00:41:23.178479,Refund Request,Medium,3.54,Negative
TICK-104119,2025-12-30 01:23:15.649819,Refund Request,Low,1.32,Neutral
TICK-100550,2025-12-30 01:23:55.576413,Shipping Update,Low,1.04,Negative
TICK-107281,2025-12-30 02:10:55.260397,Shipping Update,Low,1.73,Neutral
TICK-107950,2025-12-30 03:27:47.651233,Shipping Update,Low,0.57,Positive
TICK-105738,2025-12-30 04:10:35.188406,Product Question,High,2.33,Neutral
TICK-108574,2025-12-30 05:53:42.308925,Product Question,Low,2.83,Negative
TICK-107861,2025-12-30 07:19:06.640895,Shipping Update,Medium,1.06,Positive
TICK-109800,2025-12-30 07:56:46.693333,Product Question,Medium,4.36,Neutral
TICK-105708,2025-12-30 07:57:17.457254,Shipping Update,High,0.73,Negative
TICK-109012,2025-12-30 08:44:52.833028,Product Question,Medium,1.09,Neutral
TICK-102412,2025-12-30 09:54:28.997516,Billing Inquiry,High,3.19,Neutral
TICK-104450,2025-12-30 10:30:58.999775,Product Question,Low,2.46,Negative
TICK-101516,2025-12-30 11:21:44.367657,Refund Request,Low,3.66,Positive
TICK-109976,2025-12-30 11:29:55.837364,Shipping Update,High,1.95,Neutral
TICK-105187,2025-12-30 11:31:23.444895,Shipping Update,Low,1.09,Neutral
TICK-109786,2025-12-30 12:17:38.564444,Product Question,Low,3.24,Neutral
TICK-107846,2025-12-30 12:26:13.988279,Billing Inquiry,Low,3.5,Neutral
TICK-107184,2025-12-30 12:40:26.218783,Shipping Update,Medium,1.02,Positive
TICK-105397,2025-12-30 14:44:13.378676,Product Question,Low,4.02,Positive
TICK-106491,2025-12-30 18:15:32.745871,Shipping Update,Medium,0.7,Neutral
TICK-108945,2025-12-30 18:27:11.891540,Product Question,High,2.83,Neutral
TICK-100204,2025-12-30 18:49:38.308026,Shipping Update,Medium,0.58,Negative
TICK-101103,2025-12-30 19:46:37.933526,Shipping Update,Low,0.95,Positive
TICK-106581,2025-12-30 20:03:56.741656,Refund Request,Low,2.21,Neutral
TICK-103327,2025-12-30 20:32:28.005768,Billing Inquiry,High,3.95,Negative
TICK-108313,2025-12-30 21:27:53.208291,Billing Inquiry,Medium,3.56,Neutral
TICK-107146,2025-12-30 22:22:19.549643,Shipping Update,Medium,1.27,Negative
TICK-107727,2025-12-30 22:30:13.905788,Shipping Update,Medium,0.52,Neutral
TICK-106054,2025-12-30 23:48:50.362530,Shipping Update,Medium,1.15,Neutral
TICK-103746,2025-12-31 01:10:19.987418,Product Question,Low,1.26,Negative
TICK-108235,2025-12-31 01:34:20.190384,Shipping Update,Low,1.37,Negative
TICK-106561,2025-12-31 01:35:03.128552,Shipping Update,Low,1.71,Neutral
TICK-107738,2025-12-31 03:24:04.505983,Product Question,Low,3.26,Negative
TICK-103949,2025-12-31 04:30:02.919122,Shipping Update,Medium,0.6,Neutral
TICK-104316,2025-12-31 06:13:46.165663,Shipping Update,Low,0.64,Neutral
TICK-109587,2025-12-31 06:38:39.595982,Shipping Update,Low,1.26,Neutral
TICK-105976,2025-12-31 07:20:21.721147,Product Question,Low,5.81,Neutral
TICK-101365,2025-12-31 08:30:20.989449,Shipping Update,Low,0.94,Positive
TICK-106136,2025-12-31 09:17:31.781914,Billing Inquiry,Low,7.73,Negative
TICK-105270,2025-12-31 11:00:46.964103,Product Question,Medium,5.03,Neutral
TICK-108799,2025-12-31 11:18:24.005049,Product Question,Low,4.82,Neutral
TICK-105613,2025-12-31 11:33:39.051358,Technical Issue,High,24.91,Neutral
TICK-103003,2025-12-31 13:06:11.764990,Refund Request,Low,4.26,Neutral
TICK-102844,2025-12-31 16:27:48.593131,Refund Request,Medium,2.18,Neutral
TICK-100261,2025-12-31 16:29:13.093109,Product Question,Low,2.93,Neutral
TICK-103717,2025-12-31 16:29:57.366904,Shipping Update,Low,2.52,Neutral
TICK-103679,2025-12-31 18:55:13.842069,Shipping Update,Medium,0.97,Negative
TICK-104598,2025-12-31 19:26:00.947971,Refund Request,Low,2.37,Neutral
TICK-107755,2025-12-31 20:09:37.567118,Product Question,High,3.15,Negative
TICK-100721,2025-12-31 21:03:10.981271,Shipping Update,High,0.5,Neutral
TICK-107266,2025-12-31 23:45:52.619321,Billing Inquiry,Low,7.09,Neutral
TICK-101328,2025-12-31 23:57:26.298174,Product Question,Low,1.85,Negative
TICK-100827,2026-01-01 00:34:56.712849,Product Question,Medium,2.43,Positive
TICK-101416,2026-01-01 00:52:52.138568,Shipping Update,Low,1.02,Negative
TICK-106058,2026-01-01 02:04:25.105601,Shipping Update,Medium,2.88,Negative
TICK-107385,2026-01-01 04:24:13.709215,Refund Request,Medium,2.27,Positive
TICK-106102,2026-01-01 05:09:55.680487,Refund Request,High,1.27,Positive
TICK-106536,2026-01-01 05:18:59.862005,Shipping Update,Low,0.68,Neutral
TICK-102352,2026-01-01 05:36:18.700648,Shipping Update,Low,1.31,Positive
TICK-105768,2026-01-01 06:40:10.459921,Refund Request,High,2.17,Positive
TICK-101026,2026-01-01 06:59:31.652696,Shipping Update,Low,1.02,Neutral
TICK-102386,2026-01-01 10:02:31.874149,Shipping Update,Low,0.91,Positive
TICK-105086,2026-01-01 11:04:45.703290,Billing Inquiry,Medium,4.97,Positive
TICK-105878,2026-01-01 11:53:48.118027,Shipping Update,Low,0.72,Positive
TICK-105759,2026-01-01 11:54:59.390095,Billing Inquiry,Low,7.03,Positive
TICK-100394,2026-01-01 12:09:39.465141,Product Question,Low,4.81,Negative
TICK-101067,2026-01-01 12:33:55.458954,Shipping Update,Medium,1.59,Neutral
TICK-109630,2026-01-01 12:53:49.233830,Refund Request,Low,4.46,Negative
TICK-102181,2026-01-01 14:21:11.594799,Shipping Update,Medium,0.87,Neutral
TICK-103350,2026-01-01 15:23:38.481673,Shipping Update,Medium,0.81,Negative
TICK-103321,2026-01-01 17:10:17.337340,Technical Issue,Low,16.72,Neutral
TICK-105123,2026-01-01 17:47:01.348436,Refund Request,Low,1.95,Neutral
TICK-103592,2026-01-01 18:41:10.137541,Product Question,Low,7.54,Negative
TICK-106078,2026-01-01 19:19:29.083123,Refund Request,Medium,1.17,Negative
TICK-108764,2026-01-01 19:29:26.441006,Billing Inquiry,Low,4.87,Neutral
TICK-108057,2026-01-01 19:31:36.169780,Refund Request,Medium,1.78,Neutral
TICK-101970,2026-01-01 21:08:55.293279,Shipping Update,High,1.27,Neutral
TICK-100376,2026-01-01 21:21:02.019126,Shipping Update,Low,1.42,Negative
TICK-101766,2026-01-01 21:40:40.806719,Product Question,Medium,7.15,Neutral
TICK-108206,2026-01-01 21:51:33.789963,Shipping Update,Medium,1.28,Neutral
TICK-103586,2026-01-01 22:03:40.150994,Billing Inquiry,Medium,3.79,Neutral
TICK-102856,2026-01-01 22:13:55.083363,Shipping Update,Medium,0.75,Positive
TICK-106030,2026-01-02 00:15:52.531499,Billing Inquiry,Low,2.6,Neutral
TICK-107247,2026-01-02 00:57:04.278361,Technical Issue,High,24.14,Neutral
TICK-107201,2026-01-02 00:59:57.231162,Shipping Update,Low,1.03,Negative
TICK-109362,2026-01-02 01:48:17.463615,Technical Issue,Low,23.72,Negative
TICK-106321,2026-01-02 04:48:49.619373,Billing Inquiry,Low,4.98,Neutral
TICK-108013,2026-01-02 05:27:49.357974,Product Question,Low,2.93,Negative
TICK-101819,2026-01-02 05:35:29.160690,Shipping Update,Medium,0.67,Negative
TICK-101519,2026-01-02 06:37:33.735172,Technical Issue,Low,50.38,Negative
TICK-105772,2026-01-02 06:37:50.092322,Shipping Update,Low,1.32,Negative
TICK-106178,2026-01-02 07:11:35.228959,Shipping Update,Medium,1.89,Negative
TICK-107892,2026-01-02 07:11:41.553118,Product Question,Low,1.86,Positive
TICK-107656,2026-01-02 08:16:46.703509,Refund Request,Medium,3.67,Neutral
TICK-102078,2026-01-02 10:24:06.063397,Refund Request,Low,1.89,Neutral
TICK-100431,2026-01-02 11:17:48.015077,Refund Request,Low,0.88,Negative
TICK-101890,2026-01-02 13:15:40.362343,Product Question,Low,3.73,Neutral
TICK-109306,2026-01-02 17:46:51.788644,Shipping Update,High,1.39,Neutral
TICK-104224,2026-01-02 18:01:13.942149,Refund Request,Low,1.15,Neutral
TICK-101012,2026-01-02 19:02:39.258658,Product Question,Low,6.88,Neutral
TICK-108492,2026-01-02 19:29:53.575299,Shipping Update,Low,0.96,Positive
TICK-107724,2026-01-02 19:37:16.740097,Product Question,Medium,5.77,Negative
TICK-103381,2026-01-02 19:45:52.185404,Technical Issue,Medium,38.64,Neutral
TICK-102637,2026-01-02 21:22:02.436411,Refund Request,Low,2.91,Negative
TICK-104395,2026-01-02 21:42:45.586808,Shipping Update,Medium,0.58,Negative
TICK-107844,2026-01-02 21:57:37.286460,Product Question,Medium,5.67,Negative
TICK-103412,2026-01-02 23:12:04.266013,Technical Issue,High,53.23,Positive
TICK-102319,2026-01-02 23:21:42.628512,Billing Inquiry,Medium,3.22,Neutral
TICK-101300,2026-01-02 23:38:53.307896,Product Question,Medium,2.3,Neutral
TICK-108943,2026-01-02 23:54:35.612656,Shipping Update,Low,1.15,Neutral
TICK-101270,2026-01-03 05:10:01.196671,Refund Request,High,3.09,Neutral
TICK-103664,2026-01-03 06:52:59.871275,Shipping Update,Low,1.61,Negative
TICK-108143,2026-01-03 07:02:09.988806,Billing Inquiry,Low,4.15,Negative
TICK-109570,2026-01-03 07:23:04.069032,Technical Issue,Low,20.65,Neutral
TICK-101790,2026-01-03 07:32:02.331500,Shipping Update,Low,0.47,Positive
TICK-101061,2026-01-03 08:34:27.232874,Shipping Update,Low,0.32,Neutral
TICK-104083,2026-01-03 10:11:16.049157,Refund Request,Low,0.93,Neutral
TICK-103581,2026-01-03 10:53:29.925820,Billing Inquiry,Low,8.52,Neutral
TICK-104448,2026-01-03 11:14:38.589912,Product Question,Low,3.64,Positive
TICK-104294,2026-01-03 11:34:56.993693,Product Question,High,4.86,Negative
TICK-106986,2026-01-03 11:45:01.993683,Billing Inquiry,Low,2.85,Neutral
TICK-106432,2026-01-03 12:17:00.208569,Billing Inquiry,Low,2.76,Neutral
TICK-108097,2026-01-03 12:55:50.506716,Shipping Update,Low,1.59,Neutral
TICK-107276,2026-01-03 15:19:29.627981,Shipping Update,Low,0.66,Negative
TICK-104875,2026-01-03 17:03:40.721802,Technical Issue,Low,15.99,Positive
TICK-102978,2026-01-03 17:09:29.763679,Product Question,Low,3.73,Positive
TICK-108157,2026-01-03 17:33:19.197071,Product Question,High,1.98,Neutral
TICK-109735,2026-01-03 21:30:59.390878,Shipping Update,Medium,0.94,Neutral
TICK-108027,2026-01-03 21:49:42.117402,Product Question,High,3.07,Positive
TICK-103141,2026-01-03 22:50:49.456682,Shipping Update,Low,0.43,Negative
TICK-105839,2026-01-03 23:54:22.373122,Product Question,Medium,2.37,Negative
TICK-108108,2026-01-04 00:25:04.759202,Shipping Update,Low,1.56,Positive
TICK-105665,2026-01-04 00:58:06.978110,Shipping Update,Medium,0.56,Positive
TICK-103904,2026-01-04 01:01:54.476453,Refund Request,High,3.82,Neutral
TICK-101806,2026-01-04 01:51:05.630497,Product Question,Low,3.34,Positive
TICK-103695,2026-01-04 02:26:45.248054,Product Question,Medium,2.64,Positive
TICK-100083,2026-01-04 02:27:30.261392,Shipping Update,Medium,0.81,Negative
TICK-108636,2026-01-04 03:14:00.985673,Product Question,Low,5.0,Neutral
TICK-108346,2026-01-04 03:39:56.969753,Shipping Update,Medium,0.86,Positive
TICK-104201,2026-01-04 03:58:24.558894,Shipping Update,Low,0.65,Neutral
TICK-103299,2026-01-04 05:31:19.503534,Product Question,Low,4.73,Negative
TICK-109474,2026-01-04 06:33:22.779346,Technical Issue,Low,10.25,Neutral
